StockCode,Description,Total_Quantity,Num_Transactions,Avg_UnitPrice,Num_Customers,Revenue,Popular
21031,SPACE CADET BLACK,40,10,1.36,9,54.400000000000006,0
21032,SPACE CADET WHITE,65,15,1.476875,13,95.996875,0
21033,JUMBO BAG CHARLIE AND LOLA TOYS,922,108,2.318348623853211,75,2137.5174311926608,1
21034,REX CASH+CARRY JUMBO SHOPPER,1893,859,0.95,480,1798.35,1
21035,SET/2 RED RETROSPOT TEA TOWELS ,2319,219,3.2901777777777776,151,7629.9222666666665,1
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,77,23,1.1656521739130437,20,89.75521739130436,0
21039,RED RETROSPOT SHOPPING BAG,510,77,2.7124675324675325,57,1383.3584415584417,1
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,8,1.67,8,36.739999999999995,0
21041,RED RETROSPOT OVEN GLOVE DOUBLE,576,138,2.95,100,1699.2,1
21042,RED RETROSPOT APRON ,303,105,5.950000000000001,71,1802.8500000000004,0
21043,APRON MODERN VINTAGE COTTON,443,57,2.2948275862068965,52,1016.6086206896551,1
21051,RIBBONS PURSE ,108,24,2.1845833333333333,23,235.935,0
21054,NURSE'S BAG SOFT TOY,68,27,8.95,24,608.5999999999999,0
21055,TOOL BOX SOFT TOY ,146,82,9.498571428571427,63,1386.7914285714285,0
21056,DOCTOR'S BAG SOFT TOY,174,66,9.749393939393938,46,1696.3945454545453,0
21058,PARTY INVITES WOODLAND,1049,87,0.8641304347826086,68,906.4728260869565,1
21059,PARTY INVITES DINOSAURS,573,77,0.8500000000000001,67,487.05000000000007,1
21060,PARTY INVITES BALLOON GIRL,356,53,0.85,47,302.59999999999997,1
21061,PARTY INVITES FOOTBALL,412,52,0.8499999999999999,49,350.19999999999993,1
21062,PARTY INVITES SPACEMAN,501,61,0.85,55,425.84999999999997,1
21063,PARTY INVITES JAZZ HEARTS,483,81,0.8692592592592592,64,419.85222222222217,1
21064,BOOM BOX SPEAKER BOYS,176,54,5.010000000000001,40,881.7600000000001,0
21065,BOOM BOX SPEAKER GIRLS,487,40,4.347727272727273,31,2117.3431818181816,1
21066,VINTAGE RED MUG,688,41,1.2347619047619047,32,849.5161904761904,1
21067,VINTAGE RED TEATIME MUG,203,41,1.2456818181818183,30,252.87340909090912,0
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1535,125,1.2177777777777778,81,1869.288888888889,1
21069,VINTAGE BILLBOARD TEA MUG,1868,51,1.2353846153846153,35,2307.6984615384613,1
21070,VINTAGE BILLBOARD MUG ,1033,77,1.3265822784810126,51,1370.359493670886,1
21071,VINTAGE BILLBOARD DRINK ME MUG,849,107,1.2316363636363636,72,1045.6592727272728,1
21078,SET/20 STRAWBERRY PAPER NAPKINS ,2494,201,0.8504878048780488,148,2121.1165853658536,1
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12313,732,0.8391102257636123,427,10331.964209827358,1
21084,SET/6 COLLAGE PAPER CUPS,2199,103,0.25754716981132075,90,566.3462264150943,1
21086,SET/6 RED SPOTTY PAPER CUPS,6589,285,0.6587837837837838,167,4340.726351351352,1
21087,SET/6 POSIES PAPER CUPS,126,10,0.466,10,58.716,0
21088,SET/6 FRUIT SALAD PAPER CUPS,1576,74,0.257027027027027,67,405.07459459459454,1
21089,SET/6 GREEN SPRING PAPER CUPS,231,24,0.22833333333333336,23,52.745000000000005,0
21090,SET/6 COLLAGE PAPER PLATES,1672,116,0.46210084033613447,98,772.6326050420168,1
21094,SET/6 RED SPOTTY PAPER PLATES,7351,325,0.8289634146341462,179,6093.710060975609,1
21095,SET/6 POSIES PAPER PLATES,95,9,0.85,9,80.75,0
21096,SET/6 FRUIT SALAD  PAPER PLATES,1143,70,0.4482857142857143,63,512.3905714285714,1
21098,CHRISTMAS TOILET ROLL,3176,163,1.3019565217391305,115,4135.013913043478,1
21100,CHARLIE AND LOLA CHARLOTTE BAG,43,8,1.65,7,70.95,0
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,193,34,2.9042857142857144,30,560.5271428571428,0
21107,CREAM SLICE FLANNEL PINK SPOT ,840,62,2.871212121212121,48,2411.8181818181815,1
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,10082,192,1.4016751269035532,160,14131.688629441624,1
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,830,64,3.990579710144928,51,3312.1811594202904,1
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",7,4,6.75,4,47.25,0
21110,LARGE CAKE TOWEL PINK SPOTS,775,78,5.4775,62,4245.0625,1
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",789,50,2.1423076923076922,46,1690.2807692307692,1
21112,SWISS ROLL TOWEL PINK  SPOTS,666,27,3.1581481481481486,21,2103.326666666667,1
21112,"SWISS ROLL TOWEL, PINK  SPOTS",579,19,1.786842105263158,18,1034.5815789473686,1
21114,LAVENDER SCENTED FABRIC HEART,1352,128,1.3203007518796992,105,1785.0466165413534,1
21115,ROSE CARAVAN DOORSTOP,523,129,5.82187969924812,104,3044.843082706767,1
21116,OWL DOORSTOP,489,117,4.948644067796611,81,2419.886949152543,1
21117,BLOND DOLL DOORSTOP,115,14,1.5735294117647058,11,180.95588235294116,0
21121,SET/10 RED POLKADOT PARTY CANDLES,6502,336,1.2466860465116278,238,8105.952674418604,1
21122,SET/10 PINK POLKADOT PARTY CANDLES,5257,304,1.2514285714285713,214,6578.759999999999,1
21123,SET/10 IVORY POLKADOT PARTY CANDLES,975,97,1.2376470588235293,66,1206.705882352941,1
21124,SET/10 BLUE POLKADOT PARTY CANDLES,3970,227,1.2475431034482758,180,4952.746120689655,1
21125,SET 6 FOOTBALL CELEBRATION CANDLES,598,67,1.25,59,747.5,1
21126,SET OF 6 GIRLS CELEBRATION CANDLES,488,67,1.2472463768115942,57,608.656231884058,1
21128,GOLD FISHING GNOME,47,16,6.9193750000000005,12,325.21062500000005,0
21129,SILVER FISHING GNOME ,45,20,8.2775,13,372.4875,0
21131,GOLD STANDING GNOME,93,17,3.8676470588235294,11,359.69117647058823,0
21132,SILVER STANDING GNOME   ,35,16,3.875,13,135.625,0
21135,VICTORIAN  METAL POSTCARD SPRING,2708,162,1.6657738095238093,122,4510.915476190476,1
21136,PAINTED METAL PEARS ASSORTED,4476,352,1.6926243093922653,259,7576.18640883978,1
21137,BLACK RECORD COVER FRAME,11406,313,3.660536277602524,140,41752.07678233439,1
21143,ANTIQUE GLASS HEART DECORATION ,296,26,1.95,26,577.1999999999999,0
21145,ANTIQUE GLASS PLACE SETTING,122,8,1.25,8,152.5,0
21147,JINGLE BELLS TREE DECORATION,89,21,2.2800000000000002,11,202.92000000000002,0
21154,RED RETROSPOT OVEN GLOVE ,3187,262,1.2947014925373135,175,4126.213656716418,1
21155,RED RETROSPOT PEG BAG,2460,354,2.521052631578947,205,6201.78947368421,1
21156,RETROSPOT CHILDRENS APRON,3039,292,2.0006802721088435,202,6080.067346938776,1
21157,RED RETROSPOT WASHBAG,49,14,2.1,12,102.9,0
21158,MOODY GIRL DOOR HANGER ,1427,146,0.6156774193548388,103,878.571677419355,1
21159,MOODY BOY  DOOR HANGER ,1109,108,0.6914678899082569,73,766.8378899082569,1
21161,KEEP OUT BOYS DOOR HANGER ,131,34,1.45,25,189.95,0
21162,TOXIC AREA  DOOR HANGER ,1416,137,0.6095714285714285,98,863.1531428571428,1
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1176,110,0.701764705882353,86,825.275294117647,1
21164,HOME SWEET HOME METAL SIGN ,1714,246,2.9382400000000004,166,5036.143360000001,1
21165,BEWARE OF THE CAT METAL SIGN ,4027,359,1.672343324250681,178,6734.526566757493,1
21166,COOK WITH WINE METAL SIGN ,10209,602,2.038988580750408,287,20816.034420880915,1
21167,WHITE SAGE INCENSE,1260,25,0.21,20,264.59999999999997,1
21169,YOU'RE CONFUSING ME METAL SIGN ,4281,342,1.6724719101123595,191,7159.852247191011,1
21171,BATHROOM METAL SIGN ,424,60,1.4333333333333333,43,607.7333333333333,1
21172,PARTY METAL SIGN ,3335,371,1.4867624020887726,236,4958.352610966057,1
21174,POTTERING IN THE SHED METAL SIGN,3926,371,2.069736842105263,225,8125.786842105263,1
21175,GIN + TONIC DIET METAL SIGN,11519,655,2.462650602409638,330,28367.272289156623,1
21175,GIN AND TONIC DIET METAL SIGN,474,37,2.5118918918918918,34,1190.6367567567568,1
21179,NO JUNK MAIL METAL SIGN,1785,166,0.7458620689655172,122,1331.3637931034482,1
21181,PLEASE ONE PERSON METAL SIGN,11963,694,2.0726647966339415,361,24795.288962131843,1
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,330,33,1.6385714285714283,30,540.7285714285714,0
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,294,33,2.926470588235294,27,860.3823529411765,0
21189,WHITE HONEYCOMB PAPER GARLAND ,165,29,1.65,27,272.25,0
21190,PINK HEARTS PAPER GARLAND,168,7,1.5928571428571427,6,267.59999999999997,0
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,394,44,2.0813636363636365,38,820.0572727272728,1
21192,WHITE BELL HONEYCOMB PAPER ,925,39,1.622093023255814,32,1500.4360465116279,1
21194,PINK  HONEYCOMB PAPER FAN,437,41,0.9534883720930233,37,416.6744186046512,1
21195,PINK  HONEYCOMB PAPER BALL ,417,24,1.8675,21,778.7475,1
21196,ROUND WHITE CONFETTI IN TUBE,89,9,1.65,9,146.85,0
21197,MULTICOLOUR  CONFETTI IN TUBE,243,13,1.5246153846153847,13,370.4815384615385,0
21198,WHITE HEART CONFETTI IN TUBE,964,50,1.3807843137254903,47,1331.0760784313727,1
21199,PINK  HEART CONFETTI IN TUBE,864,48,1.3948979591836734,45,1205.1918367346939,1
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,1010,39,1.5012820512820513,33,1516.2948717948718,1
21201,TROPICAL  HONEYCOMB PAPER GARLAND ,1175,72,2.502,44,2939.85,1
21202,DOLLY HONEYCOMB GARLAND,449,20,1.4595238095238094,20,655.3261904761904,1
21204,DAISIES  HONEYCOMB GARLAND ,419,51,1.65,44,691.3499999999999,1
21205,MULTICOLOUR 3D BALLS GARLAND,209,48,2.55,43,532.9499999999999,0
21206,STRAWBERRY HONEYCOMB  GARLAND ,1220,75,1.5487012987012987,55,1889.4155844155844,1
21207,SKULL AND CROSSBONES  GARLAND ,982,84,1.6290697674418604,74,1599.7465116279068,1
21208,PASTEL COLOUR HONEYCOMB FAN,873,56,0.626140350877193,50,546.6205263157894,1
21209,MULTICOLOUR HONEYCOMB FAN,1142,57,0.6794736842105262,48,775.9589473684209,1
21210,SET OF 72 RETROSPOT PAPER  DOILIES,5680,365,1.4629076086956523,244,8309.315217391306,1
21211,SET OF 72 SKULL PAPER  DOILIES,816,66,1.4441176470588235,58,1178.4,1
21212,PACK OF 72 RETROSPOT CAKE CASES,33693,1029,0.5482116104868914,635,18470.89379213483,1
21213,PACK OF 72 SKULL CAKE CASES,14309,499,0.5406849315068494,295,7736.660684931508,1
21215,IVORY PAPER CUP CAKE CASES ,868,63,0.5480303030303031,51,475.6903030303031,1
21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1841,241,4.89872,150,9018.54352,1
21217,RED RETROSPOT ROUND CAKE TINS,975,257,9.860852713178295,167,9614.331395348838,1
21218,RED SPOTTY BISCUIT TIN,2058,203,3.755631067961165,130,7729.088737864077,1
21219,SET/4 BADGES BALLOON GIRL,323,42,1.3625581395348838,35,440.1062790697675,0
21220,SET/4 BADGES DOGS,239,41,1.394047619047619,34,333.17738095238093,0
21221,SET/4 BADGES CUTE CREATURES,201,24,1.3004166666666668,24,261.38375,0
21222,SET/4 BADGES BEETLES,198,35,1.4728947368421053,26,291.6331578947368,0
21224,SET/4 SKULL BADGES,734,81,1.247710843373494,58,915.8197590361447,1
21226,POCKET MIRROR WOODLAND,9,4,1.25,4,11.25,0
21228,"POCKET MIRROR ""GLAMOROUS""",5,2,1.25,2,6.25,0
21231,SWEETHEART CERAMIC TRINKET BOX,5757,381,1.273341968911917,215,7330.629715025906,1
21232,STRAWBERRY CERAMIC TRINKET BOX,9328,507,1.2444077669902913,296,11607.835650485438,1
21232,STRAWBERRY CERAMIC TRINKET POT,1038,75,1.3357692307692308,57,1386.5284615384617,1
21238,RED RETROSPOT CUP,3519,277,0.8476785714285714,160,2982.980892857143,1
21239,PINK  POLKADOT CUP,2574,201,0.8461764705882353,141,2178.058235294118,1
21240,BLUE POLKADOT CUP,3156,215,0.8410958904109589,149,2654.4986301369863,1
21242,RED RETROSPOT PLATE ,3074,222,1.674,148,5145.876,1
21243,PINK  POLKADOT PLATE ,1911,130,1.6716793893129769,95,3194.5793129770987,1
21243,PINK POLKADOT PLATE ,202,18,1.6766666666666667,18,338.68666666666667,0
21244,BLUE POLKADOT PLATE ,2131,147,1.672162162162162,107,3563.3775675675674,1
21245,GREEN POLKADOT PLATE ,1014,100,1.6962135922330097,72,1719.9605825242718,1
21246,RED RETROSPOT BIG BOWL,175,39,4.932051282051282,33,863.1089743589744,0
21248,DOOR HANGER  MUM + DADS ROOM,187,52,1.4499999999999997,45,271.15,0
21249,WOODLAND  HEIGHT CHART STICKERS ,672,79,2.9145569620253164,68,1958.5822784810127,1
21250,SET OF SKULL WALL STICKERS,92,17,2.926470588235294,15,269.235294117647,0
21251,DINOSAUR HEIGHT CHART STICKER SET,165,35,2.95,32,486.75000000000006,0
21253,SET OF PICTURE FRAME  STICKERS,66,16,2.8229411764705885,14,186.31411764705885,0
21257,VICTORIAN SEWING BOX MEDIUM,489,152,7.981428571428572,100,3902.918571428572,1
21258,VICTORIAN SEWING BOX LARGE,425,106,12.952358490566038,61,5504.752358490566,1
21259,VICTORIAN SEWING BOX SMALL ,1128,237,5.92744769874477,133,6686.161004184101,1
21260,FIRST AID TIN,1129,148,3.2376666666666667,104,3655.3256666666666,1
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,167,27,3.468518518518519,24,579.2425925925926,0
21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,268,50,2.95,43,790.6,0
21263,GREEN GOOSE FEATHER TREE 60CM,165,36,1.95,32,321.75,0
21264,WHITE GOOSE FEATHER TREE 60CM ,256,42,1.95,37,499.2,0
21265,PINK GOOSE FEATHER TREE 60CM,128,16,1.95,15,249.6,0
21268,VINTAGE BLUE TINSEL REEL,2,1,0.42,1,0.84,0
21269,ANTIQUE CREAM CUTLERY SHELF ,28,18,8.5,17,238.0,0
21270,ANTIQUE CREAM CUTLERY CUPBOARD,14,13,12.75,12,178.5,0
21272,SALLE DE BAIN HOOK,503,60,1.2512121212121212,49,629.359696969697,1
21275,ZINC TOP  2 DOOR WOODEN SHELF ,10,9,16.95,9,169.5,0
21277,FRENCH STYLE EMBOSSED HEART CABINET,23,20,21.302500000000002,19,489.95750000000004,0
21278,VINTAGE KITCHEN PRINT PUDDINGS,43,7,2.55,7,109.64999999999999,0
21279,VINTAGE KITCHEN PRINT FRUITS,65,12,2.55,12,165.75,0
21280,VINTAGE KITCHEN PRINT VEGETABLES,65,12,2.55,12,165.75,0
21281,VINTAGE KITCHEN PRINT SEAFOOD,35,6,2.55,6,89.25,0
21284,RETROSPOT CANDLE  SMALL,385,25,1.2026923076923077,24,463.0365384615385,1
21285,RETROSPOT CANDLE  MEDIUM,350,33,1.6400000000000001,26,574.0,1
21286,RETROSPOT CANDLE  LARGE,255,18,1.2577777777777777,17,320.7333333333333,0
21287,SCENTED VELVET LOUNGE CANDLE ,1788,54,0.508888888888889,47,909.8933333333334,1
21288,STRIPEY CHOCOLATE NESTING BOXES,256,40,2.911904761904762,33,745.4476190476191,0
21289,LARGE STRIPES CHOCOLATE GIFT BAG,443,19,1.25,19,553.75,1
21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,920,40,0.85,32,782.0,1
21292,SMALL STRIPES CHOCOLATE GIFT BAG ,865,26,0.8165384615384615,25,706.3057692307692,1
21293,MIRRORED DOVE WALL DECORATION,101,18,2.2068421052631577,14,222.89105263157893,0
21294,ETCHED GLASS COASTER,1536,58,0.519,46,797.184,1
21306,SET/4 DAISY MIRROR MAGNETS,487,36,0.5345945945945946,35,260.3475675675676,1
21307,SET/4 BUTTERFLY MIRROR MAGNETS,79,13,1.2646153846153847,11,99.9046153846154,0
21310,CAPIZ CHANDELIER,1,1,29.95,1,29.95,0
21311,SET/4 BIRD MIRROR MAGNETS ,478,44,0.51625,40,246.76749999999998,1
21313,GLASS HEART T-LIGHT HOLDER ,2843,129,0.8346564885496184,96,2372.928396946565,1
21314,SMALL GLASS HEART TRINKET POT,3670,342,2.093670520231214,215,7683.770809248555,1
21316,SMALL CHUNKY GLASS ROMAN  BOWL,149,9,1.654,9,246.446,0
21317,GLASS SPHERE CANDLE STAND MEDIUM,96,26,5.414285714285714,23,519.7714285714285,0
21318,GLASS CHALICE BLUE SMALL ,680,40,0.8999999999999999,38,611.9999999999999,1
21319,GLASS CHALICE GREEN  SMALL ,147,12,1.2133333333333332,12,178.35999999999999,0
21320,GLASS CHALICE GREEN  LARGE ,186,11,1.595,10,296.67,0
21324,HANGING MEDINA LANTERN SMALL,69,20,2.95,20,203.55,0
21326,AGED GLASS SILVER T-LIGHT HOLDER,10088,277,0.6395470383275261,168,6451.7505226480835,1
21327,SKULLS WRITING SET ,538,145,1.65,99,887.6999999999999,1
21328,BALLOONS  WRITING SET ,760,187,1.6838144329896905,135,1279.6989690721648,1
21329,DINOSAURS  WRITING SET ,589,168,1.688139534883721,120,994.3141860465116,1
21331,MOROCCAN BEATEN METAL DISH LARGE,11,7,12.75,7,140.25,0
21332,MOROCCAN BEATEN METAL MIRROR,14,8,10.55,8,147.70000000000002,0
21333,CLASSIC WHITE FRAME,55,15,2.95,15,162.25,0
21336,GOLD WASHBAG,8,3,2.9500000000000006,3,23.600000000000005,0
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,928,260,12.191704545454545,179,11313.901818181817,1
21344,MOROCCAN BEATEN METAL DISH,14,5,9.95,5,139.29999999999998,0
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,139,5,2.79,5,387.81,0
21349,IVY HEART WREATH,12,7,6.75,7,81.0,0
21351,CINAMMON & ORANGE WREATH,101,31,6.701515151515152,27,676.8530303030303,0
21352,EUCALYPTUS & PINECONE  WREATH,311,37,4.366216216216216,35,1357.8932432432432,0
21354,TOAST ITS - BEST MUM,753,68,1.2242857142857144,55,921.887142857143,1
21355,TOAST ITS - I LOVE YOU ,777,107,1.2447368421052631,95,967.1605263157894,1
21356,TOAST ITS - FAIRY FLOWER,304,53,1.1880000000000002,37,361.15200000000004,0
21357,TOAST ITS - DINOSAUR,19,10,1.25,9,23.75,0
21358,TOAST ITS - HAPPY BIRTHDAY,328,59,1.25,54,410.0,0
21359,RELAX LARGE WOOD LETTERS,127,26,8.283333333333333,22,1051.9833333333333,0
21360,JOY LARGE WOOD LETTERS,37,14,7.378571428571428,14,273.00714285714287,0
21361,LOVE LARGE WOOD LETTERS ,91,54,12.716666666666667,42,1157.2166666666667,0
21363,HOME SMALL WOOD LETTERS,209,90,4.95,67,1034.55,0
21364,PEACE SMALL WOOD LETTERS,25,21,6.75,19,168.75,0
21365,MIRRORED WALL ART STARS,348,42,1.0999999999999999,35,382.79999999999995,1
21366,MIRRORED WALL ART PHOTO FRAMES,24,10,4.25,9,102.0,0
21367,MIRRORED WALL ART GENTS,163,35,1.56,29,254.28,0
21368,MIRRORED WALL ART LADIES,161,30,0.8693548387096774,25,139.96612903225807,0
21369,MIRRORED WALL ART SPLODGES,98,13,1.6346153846153846,12,160.19230769230768,0
21370,MIRRORED WALL ART FOXY,15,8,4.94,7,74.10000000000001,0
21371,MIRRORED WALL ART POPPIES,275,32,1.0875,27,299.0625,0
21372,MIRRORED WALL ART TABLE LAMP,67,25,1.3292000000000002,18,89.05640000000001,0
21373,MIRRORED WALL ART SNOWFLAKES,507,45,0.75,41,380.25,1
21374,MIRRORED WALL ART SKULLS,294,40,1.6875,37,496.125,0
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,24,10,4.4,9,105.60000000000001,0
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,33,13,4.61,13,152.13000000000002,0
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,93,19,1.4510526315789474,18,134.9478947368421,0
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,129,22,1.478181818181818,21,190.68545454545452,0
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,147,23,1.1425,22,167.94750000000002,0
21380,WOODEN HAPPY BIRTHDAY GARLAND,2093,232,2.974340425531915,138,6225.294510638298,1
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1699,138,1.6883333333333335,88,2868.4783333333335,1
21382,SET/4 SPRING FLOWER DECORATION,1045,93,1.6666666666666667,64,1741.6666666666667,1
21383,PACK OF 12 STICKY BUNNIES,772,77,0.65,75,501.8,1
21385,IVORY HANGING DECORATION  HEART,3564,205,0.8595412844036697,153,3063.405137614679,1
21386,IVORY HANGING DECORATION  EGG,713,46,0.44882352941176473,42,320.0111764705883,1
21389,IVORY HANGING DECORATION  BIRD,1018,94,0.85,81,865.3,1
21390,FILIGRIS HEART WITH BUTTERFLY,3781,174,1.2636065573770492,120,4777.696393442623,1
21391,FRENCH LAVENDER SCENT HEART,975,75,1.0,69,975.0,1
21392,RED POLKADOT PUDDING BOWL,32,6,1.3671428571428572,5,43.74857142857143,0
21393,BLUE POLKADOT PUDDING BOWL,29,7,1.45875,7,42.30375,0
21394,RED POLKADOT BEAKER ,3822,114,0.4419298245614035,88,1689.0557894736842,1
21395,BLUE POLKADOT BEAKER ,2812,78,0.39,63,1096.68,1
21397,BLUE POLKADOT EGG CUP ,1016,44,0.5268181818181819,43,535.2472727272727,1
21398,RED POLKADOT COFFEE  MUG,1499,49,0.6691836734693878,43,1003.1063265306123,1
21399,BLUE POLKADOT COFFEE MUG,2047,62,0.5528571428571428,50,1131.6985714285713,1
21400,RED PUDDING SPOON,837,48,0.1575,42,131.82750000000001,1
21401,BLUE PUDDING SPOON,1010,58,0.15050847457627117,48,152.01355932203387,1
21402,RED  EGG  SPOON,1290,61,0.12491803278688525,54,161.14426229508197,1
21403,BLUE EGG  SPOON,1718,71,0.13183098591549294,58,226.48563380281686,1
21407,BROWN CHECK CAT DOORSTOP ,233,94,4.220744680851064,79,983.433510638298,0
21408,SPOTTY PINK DUCK DOORSTOP,225,65,4.047941176470588,50,910.7867647058823,0
21411,GINGHAM HEART  DOORSTOP RED,722,185,3.8792631578947367,147,2800.828,1
21413,PERIWINKLE T-LIGHT HOLDER,36,10,1.25,8,45.0,0
21414,SCALLOP SHELL SOAP DISH,1,1,2.1,1,2.1,0
21415,CLAM SHELL SMALL ,206,30,1.9771875,25,407.300625,0
21416,CLAM SHELL LARGE,5,4,3.75,4,18.75,0
21417,COCKLE SHELL DISH,289,32,1.7725,24,512.2524999999999,0
21418,STARFISH SOAP DISH,59,12,2.0084615384615385,11,118.49923076923078,0
21420,OYSTER TRINKET BOX,48,13,2.9219999999999997,12,140.25599999999997,0
21421,PORCELAIN ROSE LARGE ,298,13,1.2353846153846153,11,368.14461538461535,0
21422,PORCELAIN ROSE SMALL,1560,46,0.9093478260869565,32,1418.5826086956522,1
21424,WOODLAND STORAGE BOX LARGE ,227,22,2.8772727272727274,19,653.1409090909091,0
21425,SKULLS STORAGE BOX LARGE,67,16,2.9250000000000003,12,195.97500000000002,0
21426,WOODLAND STORAGE BOX SMALL,213,17,2.0444444444444447,15,435.46666666666675,0
21427,SKULLS STORAGE BOX SMALL,77,25,2.1,21,161.70000000000002,0
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1099,182,4.181202185792349,117,4595.141202185792,1
21429,RED GINGHAM ROSE JEWELLERY BOX,1616,217,1.8808035714285716,147,3039.378571428572,1
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2704,319,3.6949382716049386,186,9991.113086419755,1
21439,BASKET OF TOADSTOOLS,1322,77,1.2475641025641027,51,1649.2797435897437,1
21441,BLUE BIRDHOUSE DECORATION,376,38,0.7626315789473684,34,286.74947368421056,1
21442,GREEN BIRDHOUSE DECORATION,389,36,0.7181081081081081,31,279.344054054054,1
21445,12 PINK ROSE PEG PLACE SETTINGS,214,21,1.25,17,267.5,0
21446,12 RED ROSE PEG PLACE SETTINGS,400,75,1.25,47,500.0,1
21447,12 IVORY ROSE PEG PLACE SETTINGS,749,91,1.25,56,936.25,1
21448,12 DAISY PEGS IN WOOD BOX,327,62,1.65,46,539.55,0
21452,TOADSTOOL MONEY BOX,745,133,2.9440740740740745,109,2193.3351851851853,1
21454,PAINTED PINK RABBIT ,318,43,0.8499999999999999,41,270.29999999999995,0
21455,PAINTED YELLOW WOODEN DAISY,271,32,0.85,32,230.35,0
21456,2 PICTURE BOOK EGGS EASTER CHICKS,161,19,1.25,17,201.25,0
21457,2 PICTURE BOOK EGGS EASTER DUCKS,115,16,1.25,15,143.75,0
21458,2 PICTURE BOOK EGGS EASTER BUNNY,158,19,1.25,18,197.5,0
21459,YELLOW EASTER EGG HUNT START POST,75,18,1.9500000000000002,16,146.25,0
21460,GREEN EASTER EGG HUNT START POST,26,9,1.9500000000000002,9,50.7,0
21461,BLUE EASTER EGG HUNT START POST,9,4,1.95,4,17.55,0
21462,"NURSERY A,B,C PAINTED LETTERS",192,67,5.890298507462687,57,1130.9373134328357,0
21463,MIRRORED DISCO BALL ,644,129,5.793893129770993,77,3731.2671755725196,1
21464,DISCO BALL ROTATOR BATTERY OPERATED,244,102,4.245098039215686,57,1035.8039215686274,0
21465,PINK FLOWER CROCHET FOOD COVER,193,63,3.808888888888889,55,735.1155555555556,0
21466,RED FLOWER CROCHET FOOD COVER,267,91,3.8954945054945056,71,1040.097032967033,0
21467,CHERRY CROCHET FOOD COVER,215,78,3.8451282051282054,58,826.7025641025641,0
21468,BUTTERFLY CROCHET FOOD COVER,123,50,3.8983999999999996,43,479.50319999999994,0
21469,POLKA DOT RAFFIA FOOD COVER,250,71,3.8022535211267603,57,950.5633802816901,0
21470,FLOWER VINE RAFFIA FOOD COVER,338,114,3.8467826086956523,77,1300.2125217391304,0
21471,STRAWBERRY RAFFIA FOOD COVER,495,92,3.724468085106383,77,1843.6117021276596,1
21472,LADYBIRD + BEE RAFFIA FOOD COVER,119,33,3.75,29,446.25,0
21473,SWEETHEART CREAM STEEL TABLE RECT,22,18,19.95,16,438.9,0
21476,STEEL SWEETHEART ROUND TABLE CREAM,31,18,14.949999999999998,14,463.44999999999993,0
21479,WHITE SKULL HOT WATER BOTTLE ,2702,378,4.019002557544757,252,10859.344910485934,1
21481,FAWN BLUE HOT WATER BOTTLE,2925,379,3.3662273901808786,253,9846.21511627907,1
21484,CHICK GREY HOT WATER BOTTLE,1555,282,3.9062962962962966,205,6074.290740740741,1
21485,RETROSPOT HEART HOT WATER BOTTLE,3335,533,4.958850364963504,371,16537.765967153286,1
21486,PINK HEART DOTS HOT WATER BOTTLE,8,4,3.75,4,30.0,0
21488,RED WHITE SCARF  HOT WATER BOTTLE,3,2,3.95,2,11.850000000000001,0
21494,ROTATING LEAVES T-LIGHT HOLDER,1228,126,1.3659701492537313,79,1677.411343283582,1
21495,SKULLS AND CROSSBONES WRAP,5800,165,0.41769696969696973,102,2422.6424242424246,1
21497,FANCY FONTS BIRTHDAY WRAP,8600,230,0.4182758620689655,177,3597.1724137931033,1
21498,RED RETROSPOT WRAP ,10547,335,0.4180357142857143,238,4409.0226785714285,1
21499,BLUE POLKADOT WRAP,6925,215,0.41694444444444445,175,2887.340277777778,1
